category,product_type,site,site_type,title,price,shipping,pickup,currency,condition,url,image_url
zoid,model_kit,eBay,marketplace,TAKARA TOMY DAEWON ZOIDS WILD : XENO REX ZW52 Tyrannosaurus Type Action Figure,68.8,6.0,False,USD,New,https://www.ebay.com/itm/116014567998?_skw=zoids&hash=item1b0301d23e:g:amMAAOSwxollgWyV&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYY9b2BohLJY4aZyrdGClXvu2bmmAypfZtj5oCmjgrIuHXjSvnqsEf1I%2BBimwlVQjeu6rpJTZ7bjt545PuU8EzyGIdqlH7J6hhdGRwcyAts66Km3p105a5sCO6MPaNbSeChDMrtgYzvSl4ye%2FE%2Ft4jcNydIi6%2FhzV0ygqmuT%2FTMn8yNNdP1JjhMaxwt%2FmuDXrL8xZVbA8lrbR6F%2FlRj5ymtyEbtFMhfMEJhaaWDrToS9i58yRnKaHr7pu1lawFHGOpWfILj8nCu4Mjz1DazjPZU,https://i.ebayimg.com/images/g/amMAAOSwxollgWyV/s-l225.jpg
zoid,model_kit,eBay,marketplace,Tomy Zoids RZ-014 Godos Dinosaur type 1/72 Plastic model,75.0,17.75,False,USD,New,https://www.ebay.com/itm/188795494569?_skw=zoids&hash=item2bf516a0a9:g:i8UAAeSwDzRqgA9J&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbB0QmHmQuRa6nsKW00QoqSpHCVK3Ks1r%2BvkXoSvQMqv92aVRqA6lYPCBLnTdyn1bHyM9%2B%2BC0BzsTYsPi2owYOOyAQhu%2FosXC35czPuz4XPBF2T%2F3AmoEH2L6Cwix2GFNBdLx6Ll5OcuEwRb2KWqJb0FuhEMc6DbwVjjmQHb3SASkQYlmmsJw3uKmkqdGXgJHJ19HHL5GfBpEfGn8hCipnBawcJI8FT0Zi0j1SDg0U2rWVXSA7YnW0xfJHnevX5KbstENDej%2B7x4ouYcZUjYxx7,https://i.ebayimg.com/images/g/i8UAAeSwDzRqgA9J/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids Gun Sniper & Liger  Zero X - Tomy Hasbro 2002 Robot Animals,39.99,0.0,False,USD,Used,https://www.ebay.com/itm/820024321900?_skw=zoids&hash=itembeed42276c:g:8GcAAeSwvFJqhiX4,https://i.ebayimg.com/images/g/8GcAAeSwvFJqhiX4/s-l225.jpg
zoid,model_kit,eBay,marketplace,"Lot Of 3 Zoids 6"" Action Figure TOMY Hasbro 2002 As Is",20.0,6.95,False,USD,Used,https://www.ebay.com/itm/336726584443?_skw=zoids&hash=item4e6677ec7b:g:DOsAAeSwdhFqcn6p,https://i.ebayimg.com/images/g/DOsAAeSwdhFqcn6p/s-l225.jpg
zoid,model_kit,eBay,marketplace,zoids grounchar,1000.0,,False,USD,Used,https://www.ebay.com/itm/188826300267?_skw=zoids&hash=item2bf6ecaf6b:g:S3kAAeSwxFVqgx9a,https://i.ebayimg.com/images/g/S3kAAeSwxFVqgx9a/s-l225.jpg
zoid,model_kit,eBay,marketplace,2002 Hasbro Zoids Leoblaze Z-Builders Action Figure Model Kit Lion NIOB Read,54.99,0.0,False,USD,New,https://www.ebay.com/itm/168621902812?_skw=zoids&hash=item2742a60bdc:g:jUUAAeSw-8lqg72p,https://i.ebayimg.com/images/g/jUUAAeSw-8lqg72p/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids HMM 010 RZ-034 Geno Breaker Repackage ver.  1/72 model kit Kotobukiya,119.99,0.0,False,USD,New,https://www.ebay.com/itm/147083317533?_skw=zoids&hash=item223ed9511d:g:IGUAAeSwRI9pYTDx,https://i.ebayimg.com/images/g/IGUAAeSwRI9pYTDx/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids HMM 026 Liger Zero Schneider Unit Marking Plus 1/72 model kit Kotobukiya,49.99,0.0,False,USD,New,https://www.ebay.com/itm/389472521592?_skw=zoids&hash=item5aae5f0d78:g:aEkAAeSwxxppYKtQ,https://i.ebayimg.com/images/g/aEkAAeSwxxppYKtQ/s-l225.jpg
zoid,model_kit,eBay,marketplace,Kotobukiya 1/72 Zoids HMM 053 EZ-054 Liger Zero X,95.99,9.99,False,USD,New,https://www.ebay.com/itm/117297041268?_skw=zoids&hash=item1b4f72cf74:g:pu4AAeSwz-BqUpBW&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaB5DkySjZwX8%2Bq2q2yMB2vdMWFxlH8QMjhbbzbTUIRmIQ34WyecIW5uMS10AhPV6%2BQYXo26PcbUuQD1PxMAUy86BKT6ev7V3n%2B6HNFqbwBkkEeQt0XUAuNlBCcMbOsPDzXxW229VJxFPk6nsFluQ22OXMygcibm9ph67j%2BLDMehLHiByGXfC2SPjcm6kSKpANpN7kTdamB46Pf71Lkk96QNtHWKOE29Ty4pWeGE7OlsyEPjvvv88GTRdUrMw3uTCdumXrc6vr%2BY9h7CZ9sp7X1,https://i.ebayimg.com/images/g/pu4AAeSwz-BqUpBW/s-l225.jpg
zoid,model_kit,eBay,marketplace,SEIKO ZOIDS Collaboration Geno Saurer Limited to 300 Pieces Worldwide NEW F/J,574.99,98.0,False,USD,New with box and papers,https://www.ebay.com/itm/377138144358?_skw=zoids&hash=item57cf2f6466:g:8XcAAeSw5Jpp6zGy&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGb9Oj25jYAQ4pK7dB94vCx3tfl672GWSHHZoLwj1W5At3RTkZIh2TWkQEIgknBkXY%2BvkqRdZ83UC1O%2FuP3p%2BhWCrTfTdvK72Y3sVJ%2F%2BIR1tfcDgbd2zrdqET0idoMOPOq3b1gh%2FA5ZX0lzGl64OFwM%2BKewhpmUmf7TuYR7GJ4pS0AIgqsIB9V8fMRTV41fkVoauYQVV33foHm59WTpFAQSI3zRUSvEcMQOrphypiLEsrh9SpGg0ReKqcpdo4ZdMkLLIDtscqKbtWdiGIjkxpV%2FF,https://i.ebayimg.com/images/g/8XcAAeSw5Jpp6zGy/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids Chaotic Century Vol. 1 Manga Viz Media 2002 1ST EDITION OOP RARE sci-fi ,29.99,,False,USD,Very Good,https://www.ebay.com/itm/398249038519?_skw=zoids&hash=item5cb97e12b7:g:jYAAAeSwMndqceI~,https://i.ebayimg.com/images/g/jYAAAeSwMndqceI~/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids HMM 022 Liger Zero Panzer Unit Marking Plus 1/72 model kit Kotobukiya,59.99,0.0,False,USD,New,https://www.ebay.com/itm/389472526638?_skw=zoids&hash=item5aae5f212e:g:yRIAAeSw1q5pYKv-,https://i.ebayimg.com/images/g/yRIAAeSw1q5pYKv-/s-l225.jpg
zoid,model_kit,eBay,marketplace,Kotobukiya 1/72 Zoids HMM RZ-028 Blade Liger AB Attack Booster Scale Model Kit,124.99,0.0,False,USD,New,https://www.ebay.com/itm/357808502785?_skw=zoids&hash=item534f0c7801:g:kpgAAeSw7lFo~Bwv,https://i.ebayimg.com/images/g/kpgAAeSw7lFo~Bwv/s-l225.jpg
zoid,model_kit,eBay,marketplace,Vintage 2003 Hasbro Zoids ZBuilders #09.A Brachio Zilla New In Box,40.0,,False,USD,Used,https://www.ebay.com/itm/137648437470?_skw=zoids&hash=item200c7c78de:g:1GoAAeSwuTdqiNQl,https://i.ebayimg.com/images/g/1GoAAeSwuTdqiNQl/s-l225.jpg
zoid,model_kit,eBay,marketplace,Kotobukiya Zoids AZ-05 Saber Tiger 40th Anniversary Model Kit,85.0,,False,USD,New,https://www.ebay.com/itm/188819602118?_skw=zoids&hash=item2bf6867ac6:g:goMAAeSwFLNqhlCH,https://i.ebayimg.com/images/g/goMAAeSwFLNqhlCH/s-l225.jpg
zoid,other,eBay,marketplace,Hasbro 2001 Zoids Venomous Viper Model Kit Built And Stickered With Pilot,13.49,0.0,False,USD,Used,https://www.ebay.com/itm/800503402335?_skw=zoids&hash=itemba61b88f5f:g:aDYAAeSw~7lqALlM,https://i.ebayimg.com/images/g/aDYAAeSw~7lqALlM/s-l225.jpg
zoid,model_kit,eBay,marketplace,ZOIDS EPZ-003 Great Sabre Tiger Marking Plus Ver. 1/72 Model kit Kotobukiya,118.31,2.89,False,USD,New,https://www.ebay.com/itm/287533725024?_skw=zoids&hash=item42f2587560:g:urAAAeSwJFFqiPbU,https://i.ebayimg.com/images/g/urAAAeSwJFFqiPbU/s-l225.jpg
zoid,model_kit,eBay,marketplace,ZOIDS ATAK KAT Assembled Complete With Nice Box! Hasbro 2001,29.0,,True,USD,Used,https://www.ebay.com/itm/117356333150?_skw=zoids&hash=item1b52fb885e:g:Y2kAAeSwxxdqfRLH,https://i.ebayimg.com/images/g/Y2kAAeSwxxdqfRLH/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids Chaotic Century Complete Anime Series Ep 1-67  Audio option in description,34.99,0.0,False,USD,,https://www.ebay.com/itm/395168208416?_skw=zoids&hash=item5c01dc5620:g:HQEAAOSw1BdhcWrD&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYa9NEZUw%2FIxtJhzQ8PFAaM%2FoI5UQpntcod6BWLt%2BoL%2FCMv%2BggAvTBgjErB9DMxJFGEeEZsqUMCq5RYxrwxTzYTjvEQjc2QztwbM7SOJe2mrkJsFD1SCSjvg%2FoCckrHZuCKraJ%2BsiM9wiaA4Vl27wKnsK1Z6GmQ8msO4o9pZsP39TmcjfRHLAjJt0Msv%2BGdxSgc7mDVBpTMGUBoz%2FPlIORx9l5PdOmw6FB5LJsnvjrdlkzE%2Fi3H4T7rjx6uijxDhGbYi7ZE8qdlS2Qj21mTXGCz,https://i.ebayimg.com/images/g/HQEAAOSw1BdhcWrD/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids New Century Zero Anime Complete Series Episodes 1-26 English Audio,24.99,0.0,False,USD,,https://www.ebay.com/itm/394077460701?_skw=zoids&hash=item5bc0d8d8dd:g:f5QAAOSwMzthcX~y&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaypV%2BHKo5bqy2gQ5fvGk38PW0KodtvnunJJdJLyx6%2BeY9qI20d1soXs1RdW9fOaD7X6GrhW4LZT%2FeDQiq6m92EMo2pPrRl232MgQxi4iUhEbW6CEWgIMk6B6Ueg7Aa4wrgXuaMtrOIcVXlXfhFLdSvsUqmPlJOWUamVqhy4aVwmB7f9FvcL%2FMvW4rU8ON1BjHCSmTh5QcJ4OtCa8Otvu3AFUPl242vaod9NcHohzuOzf%2BcPeAWMoYxyX2amFoJdvFy72BoSzEF8fXSw5zt26i3,https://i.ebayimg.com/images/g/f5QAAOSwMzthcX~y/s-l225.jpg
zoid,model_kit,eBay,marketplace,Tomy Zoids Kadouoh Liger Zero Lion Type Action Figure Japan Vintage Unopened,104.0,27.0,False,USD,Used,https://www.ebay.com/itm/147481132193?_skw=zoids&hash=item22568f7ca1:g:ZWYAAeSwtcBqcQ7k&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYVWL%2FUzSbUlljyN%2FYsOUJ2qhWAfxa%2FMReze%2BwjjpIWK9T3xdlUdejmgkwUi2u%2FdwvhqfW%2Bn1CML5rOROnE3ZqKl3MOE5i2RC2dNMHGPfSCTFwECp5WtVk%2BL58xhf3SuXcsish0hUGLDyg1RujVn2ZSg16GQv8GMvmHOGAa9ArmzhgIICkTZNVkDJe0SKQB2EJiZTPMYRTvls%2BieoSH%2BDdPVl0GQHIr88And0L3I59kEYmLmhVSa44%2FksL5QfXEWHujcwEw6P%2Bmzug8NH1L%2BhuY,https://i.ebayimg.com/images/g/ZWYAAeSwtcBqcQ7k/s-l225.jpg
zoid,model_kit,eBay,marketplace,In Stock BT Black Knight ZOIDS White Liger Zero Assembly Model,71.74,0.0,False,USD,New,https://www.ebay.com/itm/406986155883?_skw=zoids&hash=item5ec243e76b:g:sj0AAOSwe~JmqfGZ&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGb%2BiZ0pUv2MnJgv4163VJiOmC8kEFLGpguqeVwgiGwIs9htjSM3uUsVN7mKOS1Dr21wKLMLdsdtgUcIWSVkzk11BiV%2Bp2MDH%2B6FY8i6agLNY3AU%2BXMpPyC5mtGmCmMphvNi2yMOdLUiOi3WdCil1YZYCUPrNDZKcnJeEqaKH95uRyqb3UMdQZdKeySCfWzZvydkyWggiH6fJOODtlJ7pPwsT0CwPnG8FSSABO7ium1HTc1PB1IOuVWLqCju2H8zdNElpI7f1hYlK5zisJCIf1mo,https://i.ebayimg.com/images/g/sj0AAOSwe~JmqfGZ/s-l225.jpg
zoid,model_kit,eBay,marketplace,2000 Tomy Zoids CP-11 Maneuver Thrusters add on parts for Iron Kong,49.95,19.75,False,USD,New,https://www.ebay.com/itm/188802892125?_skw=zoids&hash=item2bf587815d:g:Qf0AAeSwHn1qgg24&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaS6U5r9WcZRmCxfyBOPhKvc59YoSOxhSDaOv8eN%2B9EojEMf%2Bp3F1N%2Bl8f2Y4lMGsymq6eSAOl4p%2FeO0JHa9PQkoEAiGrZxhkcHAyjAVyniHHLvw1bHisS6Snv77vU47KQk%2BMlX7eliZHSS84y4AFw4wFxPRNO7saLYZOxYTo1Ss2my6%2Fj8ivih0d%2B%2BRc35WDidgq3osVHqFWsT9pytzu4zUQlqHld6R4HON00euv0zrRcel7qX7RpvMjORyZhlU21fOynoTjg2R3QMkhK8zONb,https://i.ebayimg.com/images/g/Qf0AAeSwHn1qgg24/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids 1/72 EZ-034 HMM Geno Breaker Repackage Ver Plastic Model limited 350mm,115.0,,False,USD,New,https://www.ebay.com/itm/128037025052?_skw=zoids&hash=item1dcf99f51c:g:-iYAAeSwzMRqh5JS&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbevr1KTAd2aiePmSxekNdUXNWqCRa9xC%2ByRc7pDRmuvc8kpHsLYjJECPa0S1T--SOpdhOR7x2KBEBso%2FoyiN4QylJ%2FwDXRTmXqnDLAcEjUo4FNxTVz1yw%2FZPs4mrdpDc9nkWcpq8Wbq8DUNr7bKqeoj8qfwzIFS9j6T26vLKiqK0pqsX9vNPogytg%2FG5uNDGF%2Ba%2FHGTa4ufrv0amBx%2F0BTvw0PflRTaoQJVLRH%2FVTU0CkjN7nXM8EygCSN%2F2PugZ2igtNipl0gXoVBxNyAhxqw,https://i.ebayimg.com/images/g/-iYAAeSwzMRqh5JS/s-l225.jpg
zoid,model_kit,eBay,marketplace,#045 Pteramander 2002 ZOIDS Hasbro Action Figure Model Kit NEW SEALED,65.0,,False,USD,New,https://www.ebay.com/itm/327313741331?_skw=zoids&hash=item4c356b5613:g:CiMAAeSwCYxqgk0O,https://i.ebayimg.com/images/g/CiMAAeSwCYxqgk0O/s-l225.jpg
zoid,model_kit,eBay,marketplace,ZOIDS CHOGOKIN CHANGING ARMOR set for RZ-041 LIGER ZERO BANDAI,256.61,45.0,False,USD,Used,https://www.ebay.com/itm/396511595473?_skw=zoids&hash=item5c51eecbd1:g:FLcAAeSwh9RpEbLA,https://i.ebayimg.com/images/g/FLcAAeSwh9RpEbLA/s-l225.jpg
zoid,model_kit,eBay,marketplace,Vintage ZOIDS Liger Zero #041 Hasbro 1/72 Scale Motorized Figure Never Opened,249.99,6.65,False,USD,New,https://www.ebay.com/itm/336708164244?_skw=zoids&hash=item4e655eda94:g:0KQAAeSwRo9qZSdF,https://i.ebayimg.com/images/g/0KQAAeSwRo9qZSdF/s-l225.jpg
zoid,model_kit,eBay,marketplace,Vintage Tomy Zoids Robo Strux Parts Lot,220.0,0.0,False,USD,Used,https://www.ebay.com/itm/307114892587?_skw=zoids&hash=item4781795d2b:g:LHIAAeSw~uRqd3-k,https://i.ebayimg.com/images/g/LHIAAeSw~uRqd3-k/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids RZ-041 Liger Zero Schneider Marking Plus Ver. Model Kit Kotobukiya,119.95,9.95,False,USD,New,https://www.ebay.com/itm/177802010074?_skw=zoids&hash=item2965d35dda:g:TEIAAeSwPY9qC1~c,https://i.ebayimg.com/images/g/TEIAAeSwPY9qC1~c/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids: Chaotic Century 1-11 + New Century Zero 1-6 English DVDs Rare Anime OOP,500.0,,False,USD,Good,https://www.ebay.com/itm/287470757567?_skw=zoids&hash=item42ee97a6bf:g:UnEAAeSwwnlqXAOy,https://i.ebayimg.com/images/g/UnEAAeSwwnlqXAOy/s-l225.jpg
zoid,cards,eBay,marketplace,Zoids Galaxy Quest Planet Zi Ultimate Battle Card Game Unpunched Trading Cards,38.95,0.0,False,USD,New,https://www.ebay.com/itm/286969711560?_skw=zoids&hash=item42d0ba4bc8:g:m68AAeSwMjFpJeIf,https://i.ebayimg.com/images/g/m68AAeSwMjFpJeIf/s-l225.jpg
zoid,model_kit,eBay,marketplace,Roarbotix Vintage Tomy Starriors Zoids Wasters Tribots KO New on Card *RARE*,299.0,,True,USD,New,https://www.ebay.com/itm/188802325016?_skw=zoids&hash=item2bf57eda18:g:4rkAAeSw4qpqgeju,https://i.ebayimg.com/images/g/4rkAAeSw4qpqgeju/s-l225.jpg
zoid,model_kit,eBay,marketplace,ZOIDS RZ-007 Shield Liger DCS-J L350mm 1 72scale Plastic Model kit Kotobukiya,115.55,0.0,False,USD,New,https://www.ebay.com/itm/820033080065?_skw=zoids&hash=itembeedc7cb01:g:0FkAAeSwA-tqiPUl,https://i.ebayimg.com/images/g/0FkAAeSwA-tqiPUl/s-l225.jpg
zoid,model_kit,eBay,marketplace,Vintage 1980s Mechanical Dinosaur Zoid style Gundam Kit Toy Bootleg KO,199.99,0.0,False,USD,New,https://www.ebay.com/itm/128035024288?_skw=zoids&hash=item1dcf7b6da0:g:rbAAAeSwGGJqhgJb&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaV8O7rMyDuPMMYnWCpY8i6PmH02PNYO%2B5d5hax17%2Bu4PljfbrR7ckEPZOJOunENVaYiNu%2FKtYLnB2%2BPTNHN2CkqPsdbENCyWpch6JbFqXWJs1rN9lyGtI8nerF5RFEKKLVs6adoarfPqtu6olf77xRi8V1T92xqQwXM%2BumYi965OXNli1QWcWK4%2BpHqLgyI6FWqs4rft%2BTby6DZFndDSEA822%2BNP86%2FZMfSqOGXhyzrsMTM%2Btk645EbgIPZUQRR1GoPecvvHSGGGBHdV9rAIZd,https://i.ebayimg.com/images/g/rbAAAeSwGGJqhgJb/s-l225.jpg
zoid,model_kit,eBay,marketplace,Kabaya Zoids Candy Toy Zoids Watch Icon Devison Age14+,115.76,29.0,False,USD,Used,https://www.ebay.com/itm/188829017769?_skw=zoids&hash=item2bf71626a9:g:2esAAeSwIR1qiThP&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbHGBoa6ZAw9MneQNMLzJUr%2BrWiKjG4XNjeARr6fUkOVhTaITj1tDlwbNfqX6lxyuGfB9Rd0aaqRQQHOYiW4F05MYr%2BWe29ba%2BNKgLBNND640jKdNM%2FfBXy4%2BAP3A6gYVwfjmB35Qr0EQqRnmxCY582mxB%2FyNlBoRsg9%2F9WgGoOJ0UTXv6Vds%2B2nTfhR5RrZTrAYTCjLP8IMK9lHxuf3kV0zMIV8tpBLxJdB6J0GInGXGzYw678pxPJMMGdIjAdKhwV8Cl8yv3%2BJyKYP3gIW91f,https://i.ebayimg.com/images/g/2esAAeSwIR1qiThP/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids Elephander Action Figure-By Tomy-Rare-2002-Includes HTF Parts As Pictured,25.0,,False,USD,Used,https://www.ebay.com/itm/168538939290?_skw=zoids&hash=item273db41f9a:g:WHAAAeSwe4RqWDx4&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGa2yOEp9vGjprgDhf7iiyJY7Kuy80HwTwsJvZw3pMtAdxU8jbpmznAUgQA%2FIBYBzIuI9wQDJM8FZ%2FyHRbGCJwgs46N8LseJ01pILgZhJI4bx6qYD5505czsqjINuS6ZSbW3EgjnsbsGsnYIGvUSaTAd2YHZ3CBeNTd1D5MYmERbtl2PY2tDn%2F5uW7Xw9wIB754yIiynjUwHWxOT3AKqAQldqlEbAZBdsdzkalfYuh5KopYPdU30FGqkbaLANZD7k3pWoiCZWF9HHmhVFpDJfbTQ,https://i.ebayimg.com/images/g/WHAAAeSwe4RqWDx4/s-l225.jpg
zoid,model_kit,eBay,marketplace,"ORIGINAL 2002 HASBRO ZOIDS CHAMELEOR #058 1/72 SCALE, NOS, SEALED",24.99,,False,USD,New,https://www.ebay.com/itm/257695356281?_skw=zoids&hash=item3bffd71579:g:SEsAAeSwS8tqiHN-,https://i.ebayimg.com/images/g/SEsAAeSwS8tqiHN-/s-l225.jpg
zoid,model_kit,eBay,marketplace,Kotobukiya - Zoids - EHI-7 Reddra Zenebus Empire Version Model Kit [New Toy],53.39,0.0,False,USD,New,https://www.ebay.com/itm/198253987098?_skw=zoids&hash=item2e28dbc51a:g:GbcAAeSwR6VpHYs8,https://i.ebayimg.com/images/g/GbcAAeSwR6VpHYs8/s-l225.jpg
zoid,model_kit,eBay,marketplace,2002 Hasbro Tomy Zoids Liger Zero Electronic White Lion Works - Missing Parts,14.99,,False,USD,Used,https://www.ebay.com/itm/800531689323?_skw=zoids&hash=itemba63682f6b:g:At4AAeSwUp5qeVAF,https://i.ebayimg.com/images/g/At4AAeSwUp5qeVAF/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids Fuzors Anime Complete Series Episodes 1-26 English Audio,21.99,0.0,False,USD,,https://www.ebay.com/itm/286172076383?_skw=zoids&hash=item42a12f595f:g:4FQAAeSwYaxqXFkq,https://i.ebayimg.com/images/g/4FQAAeSwYaxqXFkq/s-l225.jpg
zoid,model_kit,eBay,marketplace,TOMY Zoids Motorized Model Kit Lot DISPLAY BOXES & MISCELLANEOUS PARTS ONLY ￼,120.0,,False,USD,Used,https://www.ebay.com/itm/366616774341?_skw=zoids&hash=item555c1006c5:g:pFYAAeSwrWpqhhwT,https://i.ebayimg.com/images/g/pFYAAeSwrWpqhhwT/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids HMM 030 Liger Zero Jager Unit Marking Plus 1/72 model kit Kotobukiya,49.99,0.0,False,USD,New,https://www.ebay.com/itm/389472518045?_skw=zoids&hash=item5aae5eff9d:g:lDQAAeSwlJxpYKpf,https://i.ebayimg.com/images/g/lDQAAeSwlJxpYKpf/s-l225.jpg
zoid,other,eBay,marketplace,ZOIDS WILD XENO REX BUSTER XA Painted Custom Version USED TAKARA TOMY From Japan,185.85,0.0,False,USD,Used,https://www.ebay.com/itm/366621937113?_skw=zoids&hash=item555c5ecdd9:g:InAAAOSwrhRn2-eS,https://i.ebayimg.com/images/g/InAAAOSwrhRn2-eS/s-l225.jpg
zoid,model_kit,eBay,marketplace,Takara Tomy T-Spark Realize Model ZOIDS RMZ-016 Blade Liger Panzer ZBF,106.55,0.0,False,USD,New,https://www.ebay.com/itm/227449942619?_skw=zoids&hash=item34f512b25b:g:x1MAAeSwwnxqZzag,https://i.ebayimg.com/images/g/x1MAAeSwwnxqZzag/s-l225.jpg
zoid,model_kit,eBay,marketplace,2002 Hasbro Tomy Zoids Golden Liger Zero 6” Action Figure Incomplete,15.0,,False,USD,Used,https://www.ebay.com/itm/327318252042?_skw=zoids&hash=item4c35b02a0a:g:WxsAAeSwcZVpmnXA,https://i.ebayimg.com/images/g/WxsAAeSwcZVpmnXA/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids Battle Legends - Case And Game Only,45.0,,False,USD,Good,https://www.ebay.com/itm/206507076686?_skw=zoids&hash=item3014c7ec4e:g:GmQAAeSwLrNqh5DB,https://i.ebayimg.com/images/g/GmQAAeSwLrNqh5DB/s-l225.jpg
zoid,model_kit,eBay,marketplace,Takara Tomy Zoids 40th Anniversary AZ-03 Murasame Liger 1/72 Scale Model Kit,139.99,0.0,False,USD,New,https://www.ebay.com/itm/407023229039?_skw=zoids&hash=item5ec479986f:g:gWQAAeSwxcJqQ0nX,https://i.ebayimg.com/images/g/gWQAAeSwxcJqQ0nX/s-l225.jpg
zoid,model_kit,eBay,marketplace,NEW Capcom ZOIDS Beast Liger Magai Monster Hunter Magnamalo Action Figure,100.0,0.0,False,USD,New,https://www.ebay.com/itm/206365897010?_skw=zoids&hash=item300c5db132:g:seQAAeSw0jhqOYN2,https://i.ebayimg.com/images/g/seQAAeSw0jhqOYN2/s-l225.jpg
zoid,model_kit,eBay,marketplace,Zoids Genesis Japanese DVD Box Set Vols 1-8 Complete Collection Avex NEW,314.96,0.0,False,USD,Brand New,https://www.ebay.com/itm/398171658111?_skw=zoids&hash=item5cb4e1577f:g:0CkAAeSwm3ZqKOdH&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbsICThgGUsK2RUbRxKyy0qnPIDRREt1ixUW2DQ%2BoBMV%2Bh111mwVjwVr517g7UfKdpGBfUnJkHRENe9ZbW%2BSKE69W1xbHCfTtmlT%2F39PBQTT9EO8hLxYNnBw%2ByHU%2FQ5oed4XIif%2FDQhFY71wIn02vWbBTUt6UdKjJD5UHs64YTezdWsvRdj4lhpoBRuB4RMFSjGXsw%2FR3O1FjXv4ZuUGFTeN0CfhOKhN69J%2FsVjw%2FWx1%2Fh%2FNZY08e%2BofxyObpNCnSXS3k9sxmmR%2FiEMRT2OAilP,https://i.ebayimg.com/images/g/0CkAAeSwm3ZqKOdH/s-l225.jpg
zoid,model_kit,eBay,marketplace,Takara Tomy 1/35 SPIDER ZOIDS SPIDER-MAN Special MK ✨USA Ship Seller✨,59.95,10.0,False,USD,New,https://www.ebay.com/itm/397208204658?_skw=zoids&hash=item5c7b743572:g:5PMAAeSwA0BpAruD&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZypvszB68447nxypemWYqnmCVM%2FvcJfrSYSWFhv10UZ5RXHNtr3kjQBfyKjLhbQD8Kll4orRqOMwD4qIz4BtrIUaV6yYIH3Ze2NFDaCvxPPD1JZRdRiGqE5dLtUy3b1UERjehtz6qqxnqSQ%2BoKjBrT5LceEKUP7iBt7svybdgyRN61LQGmzztwY9vRSiAML%2BvX3z2ig5Iy%2Bi7J%2Ffyi0Eej0NPo15Pj%2FjpOFgFDnwt%2BQWvb6pvKj0TPK7vNIcK545WPiEAr1%2FGdRQw1YsLCpjps,https://i.ebayimg.com/images/g/5PMAAeSwA0BpAruD/s-l225.jpg
zoid,model_kit,eBay,marketplace,ZOIDS-METAL RHIMOS Rhinoceros type Special Limited specification kit Tomy,75.0,16.0,False,USD,New,https://www.ebay.com/itm/188795423206?_skw=zoids&hash=item2bf51589e6:g:yyMAAeSw~cFqgAtz&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGamRYiTWUAtzTaCOCCOLSfhc5RKeYBqJf6nUuyScN2%2F2Y%2FhMz4w45lNQbWNUTGd7LnwgyBnmDFMyfv%2Bxt2Q2n3qV8oyh4Raxs%2Bok17Kej0ZKhSQJj91WwQJ8XFEMZmJfFQd28A10XYoZi5biQc7Uux8CzFPEey8HCkD4Z7v09Z6K5HsTepNlFFqTZW0rsRI8ljgmKnLLOENUgOEp%2FFcZZcx%2Bydv0fkajmblM%2FrpzjqCrCS1%2BLMDxb0y5znCT%2FWP8J0dNiKp1SE15H%2FCAmNAv%2BpC,https://i.ebayimg.com/images/g/yyMAAeSw~cFqgAtz/s-l225.jpg
