category,site,site_type,title,price,shipping,currency,condition,url
zoid,eBay,marketplace,Zoids 1/72 Lightning Saix Irvine Special 2000 EZ-035 HMM Kotobukiya Model Kit,143.0,0.0,USD,New,https://www.ebay.com/itm/287504066779?_skw=zoids&hash=item42f093e8db:g:YPEAAeSwErFqcolr
zoid,eBay,marketplace,RARE TOMY Zoids Generations ZGe-001 Liger Blue Souga Unbuilt New in Damaged Box,250.0,0.0,USD,New,https://www.ebay.com/itm/407048128128?_skw=zoids&hash=item5ec5f58680:g:QKEAAeSwznxqSSkb
zoid,eBay,marketplace,Kotobukiya Zoids AZ-05 Saber Tiger Plastic Model Kit Takara Tomy,99.95,7.95,USD,New,https://www.ebay.com/itm/186730358509?_skw=zoids&hash=item2b79ff26ed:g:4~IAAeSwcCJp8PfK
zoid,eBay,marketplace,Hasbro ZOIDS Z-Builders 1/72 Dimetra Ptera 2003 Toy,20.0,5.75,USD,Used,https://www.ebay.com/itm/117336260616?_skw=zoids&hash=item1b51c94008:g:BfcAAeSw7H9obmHy
zoid,eBay,marketplace,Zoids 1/100 Iron Kong Realize Model Kit TAKARA TOMY/ T-Spark NEW,108.0,0.0,USD,New,https://www.ebay.com/itm/298451018017?_skw=zoids&hash=item457d112121:g:83YAAeSw16pqD6aH
zoid,eBay,marketplace,TOMY Zoids Konig Wolf Wolf Type RZ-053 1/72 Pre-Built w/ Manual,130.0,,USD,Used,https://www.ebay.com/itm/318756456628?_skw=zoids&hash=item4a375d88b4:g:DdMAAeSwhthqhlGW&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZPaLp3Xn402DCbt%2B7hzU05QT94N6bopFZkZFSetucVp%2BBIj2plOqlamu9VpxYphi%2B9MGPk0LKNFLAS139yB9c%2BwNmML9wtbTAqKArvQy12BK7gsT9BKyVYOiPe5C5JOZh3lLJOfZRy5krgwoYKzwS6RlwJlh8pgpCBFh1FeQCbniWRvizEdtsUoxSPHL4za%2BM%2FyKV41bga5ZFVEaUU%2Bn59TwXtkZ%2B1WbZMFt4gsTXLjAgBi7h%2BE3V%2F7fFKmraUyjB3Zl9vZ6V8spgvigYiGn8G
zoid,eBay,marketplace,ZOIDS Shield Liger Mk.II Model kit Fall 2007 Plastic Model RC Car Show Limited,137.78,3.73,USD,New,https://www.ebay.com/itm/287490395379?_skw=zoids&hash=item42efc34cf3:g:4PYAAeSwGFpqhvsh&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaf2NjdZxVUZbI%2B9RtMXpjq2xnd0t2jHGQiXBAbMn5gvs66%2ByJYikcaVC8xoXujTWwIlCt95qmFABcgtHXj8cb1hlx9Bkl10n58zM0glbczkrUiNiG7g7xNhehvnZkJ2rukcC4vhYY9h%2Fx7FdM7La4qHRpmgfbP2Qky%2BceKJ1m6M9qZ3xx46lSNNrsb4LQqEEsPhAoxTPciLLZbfasGsgk9K6mTkk7JUetNw%2BNUFRjIiSozRbhG%2Fj33tIhiZSvZfXgsRuXJT%2BPlrDNMJI0WFeze
zoid,eBay,marketplace,Takara Tomy Zoids Wild ZW-01 Wild Liger – Model Kit (New/Unassembled),99.99,0.0,USD,New,https://www.ebay.com/itm/277481047480?_skw=zoids&hash=item409b28c5b8:g:6V4AAeSwLdVpB41n&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYc0UwOqz5kuKcb5dDOMkKthyGwk7rDCpSghKj%2FgEg2OcsH60seZSCjpoqIZhM7sAiVEcBN2NjpwM%2Bw5%2FyzRS4%2FAUjVdEPKqOI9bBgOlMvqXGzDrCKy6j4Fz00ze6dnu5bIIcxBq%2FjqhNeL1nZ3hcCC%2BD%2FWnzxyC1%2FK689qqGseEdgxhvpn6XOs4jvaTDjkZtvKeezPEA0MDFiqs934gZdS7Sxm1G1V0Fvp6s9sffVArJUSAbpI7r2%2FO6n2gmoO%2FYJNDnGEkoNV0xAcECtTBW1u
zoid,eBay,marketplace,Kotobukiya ZOIDS RZ-028 Blade Liger Mirage HMM 1/72 Model Kit,298.98,54.0,USD,Used,https://www.ebay.com/itm/206348654084?_skw=zoids&hash=item300b569604:g:-U0AAeSwaHRqL-cV&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGag5WLbXPusRYvp%2B9MZYGFjWVXuqnPkmCHzRt7LtuoXUl2xwMSEpE6kx45Z%2F%2Bet4pgaYcBhvjrU7dhWPiJ21DPRMEj6iq9GhAH4aZPKvzgW3NnBO48tHAUYIZiD6sFDbVbWnkfbR17Q5hYOHQRGXu%2BpUu9J1tNu%2FBRdouFyj52kPWNDyRTSs1i5J0MJA6Ch2Ypv7XMev5JHyvrzJR4Rf7jqlPCLfk7rOvX6nFiuIoBlng9HKka96vIc7%2BTOTv3lzpv67VBHzQmkprBQJhmZd9U7
zoid,eBay,marketplace,1:72 Scale Mechanical Beast Model Kit Inspired by Zoids DIY Assembly Building,64.5,0.0,USD,New,https://www.ebay.com/itm/318029828964?_skw=zoids&hash=item4a0c0e1364:g:drkAAeSwJIdpvB2L&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYo5JvksRpcEzB5FLNnRRv0WsS6NUlVSv98TqvGlNprb9YYhFMepADRoka%2B1ysY3ZdZb4mTy5HX%2FASk%2BbgRs6rr9sCMVZNQjg5NM5xwxCHtIKUFNT8DNLU8GlTgzJ5TSGygkF87zNRYWUaWgDgx3sY7CBQmTCC841IpbshPHG9ECbCbPchrCEtu5SFJwaNzglTebZ1YI%2B3y8jszuEkq%2B%2Br7MWh7Z4iAySvhJPT19edrwR4%2B86knK4T8l8gvZjDROLsfKnchSi6jbdILGWdeWGHn
zoid,eBay,marketplace,Kotobukiya 1/72 Zoids HMM RZ-028 Blade Liger AB Attack Booster Scale Model Kit,109.0,16.0,USD,New,https://www.ebay.com/itm/277558681073?_skw=zoids&hash=item409fc95df1:g:B7MAAeSwtWZpM59s&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYIvrDd9v8odgmEZ4Ken898En4z8%2F2S98iYVfJS519NKNr7ootKiHZZmQX1uvkkhc5KA0qypz1ootl3SJCl3kO0ks9he1KVw%2F0BRxrtOU9VnMdwslXqEETZnO0pvRx44u1W0JUh6Q8yxwqALzDK0Zl3HBXYYegiHHCHOc%2Fxd8OBKzw9UughlISwHxVEM6fMbtm1d%2FfKJqBCQAmIPzNtP5aUpImxY2wAjNpaSXlGnRKuqC1o2b2WnLaAJGV%2BxLMTLlduAmAPxVFsn8f3tZISI8yd
zoid,eBay,marketplace,Kotobukiya HMM 1/72 ZOIDS RZ-053 Konig Wolf Plastic Model Kit Unassembled,120.0,,USD,New,https://www.ebay.com/itm/318683815563?_skw=zoids&hash=item4a33091e8b:g:2JgAAeSwgblqc7gU
zoid,eBay,marketplace,Hasbro Zoids Action Figure Motorized Model  1/72 Energy Liger #102 2003 ,30.0,10.0,USD,Used,https://www.ebay.com/itm/147100919203?_skw=zoids&hash=item223fe5e5a3:g:gQAAAeSwIwdpbRgO
zoid,eBay,marketplace,ZOIDS HMM Customize Parts 003 Strike Craw 004 Razer Blade 1:72 SET Model Kit JP,124.02,0.0,USD,Used,https://www.ebay.com/itm/117226216275?_skw=zoids&hash=item1b4b3a1b53:g:xFMAAeSwxptqHWtR
zoid,eBay,marketplace,Zoids Liger Zero X EZ-054 Tomy 1/72 Model Kit 2001 w/ Box Action Toy,69.99,,USD,Used,https://www.ebay.com/itm/318734817238?_skw=zoids&hash=item4a361357d6:g:Q~cAAeSwJwpoyZXb
zoid,eBay,marketplace,Kotobukiya HMM 1/72 EZ-054 Liger Zero Empire Ver. Marking Plus Model Kit,99.0,,USD,New,https://www.ebay.com/itm/318683803364?_skw=zoids&hash=item4a3308eee4:g:VW8AAeSwdJpqc7Yq
zoid,eBay,marketplace,ZOIDS Gun Sniper 1/72 Motorized Model Kit New Sealed #030 - 2001 Hasbro,47.99,,USD,New,https://www.ebay.com/itm/358626789480?_skw=zoids&hash=item537fd28868:g:ddgAAeSwdDpqHe7a
zoid,eBay,marketplace,"#Z1 ZOIDS SALAMANDER RPZ-01 TOMY,JAPAN 1/72 SCALE  PTEROSAUR PARTS ONLY READ ",39.99,0.0,USD,Used,https://www.ebay.com/itm/178158717908?_skw=zoids&hash=item297b164bd4:g:HOoAAeSw8GhqEbZq
zoid,eBay,marketplace,Zoids RZ-028 Blade Liger AB Plastic Model Kit Kotobukiya,129.95,9.95,USD,New,https://www.ebay.com/itm/177810671146?_skw=zoids&hash=item296657862a:g:480AAeSwU9Bp-kNa
zoid,eBay,marketplace,Zoids Giga Battlers Ruin Buildable Motorized Figure 47 Pcs by Hasbro,35.0,9.99,USD,New,https://www.ebay.com/itm/377296510809?_skw=zoids&hash=item57d89fdf59:g:Z~YAAeSwsJZqPgjD
zoid,eBay,marketplace,Takara Tomy ZOIDS AZ-02 Liger Zero 1/72 Scale Model Kit Light Gimmick Japan NEW,160.95,26.67,USD,New,https://www.ebay.com/itm/126839083466?_skw=zoids&hash=item1d8832d1ca:g:59oAAeSwcUpqaub5&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaGEA9p6EbDa8bNqtFe%2BlI12VCSSrByFb9gXM1B0aVflu08RhpJg7cnRSOupgnfJNOreJ0bmGodt01BYqDdLjhHMZjVnGU2AUNKUrBYdZzwJlgdzaHUM3QWjQhWg5y8IZVgK3zqTFrOB%2FA6TbMbp1JNDKvXPFgyu839jyTcI311gwa3dD9UUsSP2GAFLdEgrNIinMxlcU0D3zSaWuq5bvtuDU4O61dTqxReYb70Y5%2Byh9CUp%2B1x2aTRixKOR7PJnz1wzTdlEFGjh%2BbaVvQObH5z
zoid,eBay,marketplace,BT- Liger Zero Panzer RZ-041 Action Figure 1:72 Scale Plastic Building Model Kit,80.08,0.0,USD,New,https://www.ebay.com/itm/318751839940?_skw=zoids&hash=item4a371716c4:g:J~0AAOSw24FnuduB&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZb6uoOqKPiWrhq5JOpNF%2B%2FlklGz4a%2FJZziAm%2FJLm8GmqLV%2BwFdQD0pHGLL7UJzkKLLApX%2FScveg9fTCatKGdl85%2BDvuIDQs3aPR6KGBHqwGIdwLoRzdZYuZ%2FYPN0Jwx8K%2B%2Ba9qh4LaVOhSIn1L0buSXLfWL0LdH4WvauQ3d8D%2F7v%2FurQihkWcWF1rXsheEmJhJqRDW0iNsHjbnqTzyNQMutMLz3sxyCh437F8fGu0YRyuTyT%2By8qXT2fbNbPY7DsTcdKXzcsdm5rHalNACk1px
zoid,eBay,marketplace,Zoids 1/100 RMZ-016 Blade Liger Panzer Realize Model Kit Japan Used Complete,140.0,33.0,USD,Used,https://www.ebay.com/itm/147494744165?_skw=zoids&hash=item22575f3065:g:PlcAAeSwPTdqeWLQ&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYL0DQCT31FlNWwgPWqMX7w9kK0m0V3ZT7TZmabGn6zYusdHHKktOzeIv1yL2uEpyjfoUc9l09wEopaxOa0JZl7egcPh9UUV7IIz%2Bo5H6eyAIxzHPmLBVc2RtAZ%2FP19QXP4D0rfzhF4xofK4%2FZVtNPfx%2FqyTotWyDVG%2FH1hFnrC2OWl0Ud9o45vwK%2Ft5bC1NOANSasOVAc9o2vJLmuZHKRTdX4n6ZzrejYAloi9uTNjBIM9q%2BR0Sl6%2FmC92a5PMCVwTRR9X3psuuxD%2BEHJhY9ik
zoid,eBay,marketplace,"Kotobukiya Zoids HMM EZ-054 LIGER ZERO X plastic model kit, unbuilt in box",100.0,0.0,USD,New,https://www.ebay.com/itm/137512814721?_skw=zoids&hash=item2004670881:g:BzMAAeSwpx9qVmkH
zoid,eBay,marketplace,Takara Tomy Zoids RMZ-010 Canory Molga & Hell Cat Base Guards,49.99,,USD,New,https://www.ebay.com/itm/257680494339?_skw=zoids&hash=item3bfef44f03:g:dNMAAeSwyedqf2J9
zoid,eBay,marketplace,Hasbro 2001 Zoids Ptera Striker Model Kit Assembled. No instructions.,10.0,6.65,USD,Used,https://www.ebay.com/itm/406996769010?_skw=zoids&hash=item5ec2e5d8f2:g:igwAAeSw4rJqLLUd
zoid,eBay,marketplace,Takara Tomy:  Zoids RMZ-010 EZ-006 CANORY MOLGA & EZ-023 HELL CAT BASE GUARDS,64.95,0.0,USD,New,https://www.ebay.com/itm/178272581059?_skw=zoids&hash=item2981dfb5c3:g:sDAAAeSwNlxqRRW4
zoid,eBay,marketplace,ZOIDS 1/72 Cp-20 Liger Zero and Jaeger Panzer  Schneider  Parts Set From Japan,215.35,0.0,USD,Used,https://www.ebay.com/itm/116477567503?_skw=zoids&hash=item1b1e9aa20f:g:J9gAAOSwCwZnwARq
zoid,eBay,marketplace,Zoids RZ-071 Liger Zero Ray Greg Ver Lion Type Model Kit 1/72 Takara Tomy Japan,249.99,34.0,USD,New,https://www.ebay.com/itm/198302196936?_skw=zoids&hash=item2e2bbb64c8:g:RgAAAeSwgAxp6Lee
zoid,eBay,marketplace,Kotobukiya Zoids HMM Blade Liger AB Ver. 1/72 Scale Model,80.0,,USD,New,https://www.ebay.com/itm/198493275550?_skw=zoids&hash=item2e371f059e:g:RQ0AAeSwrFJqU5~c
zoid,eBay,marketplace,Takara Tomy ZOIDS CP-14 Customize Parts VIKING LANCE From 1999 Rare New Lot Of 4,25.46,0.0,USD,New,https://www.ebay.com/itm/117190542606?_skw=zoids&hash=item1b4919c50e:g:S3MAAeSw6MhptHQ3
zoid,eBay,marketplace,Zoids Salamander RPZ-01 Tomy 1/72 Scale Model Kit Pterosaur Type *Near Complete,44.99,8.5,USD,Used,https://www.ebay.com/itm/187839675247?_skw=zoids&hash=item2bbc1dfb6f:g:YN8AAeSwaxtpPdiW
zoid,eBay,marketplace,ZOIDS Liger Zero KZ-01 & Panzer Unit KZ-01C Sealed US STOCK,129.72,0.0,USD,New,https://www.ebay.com/itm/236882598555?_skw=zoids&hash=item37274d9a9b:g:JLgAAeSw24RqWxq6
zoid,eBay,marketplace,ZOIDS HMM Geno Breaker Raven Ver. EZ-034 KOTOBUKIYA Model Kit 15+ collector item,206.0,41.25,USD,Used,https://www.ebay.com/itm/188721815307?_skw=zoids&hash=item2bf0b25f0b:g:ZsAAAeSwfRBqbJq1
zoid,eBay,marketplace,Takara Tomy Zoids Wild ZW24 Pachycedos Plastic Model Kit New Sealed Japan,111.0,27.0,USD,Used,https://www.ebay.com/itm/147518423211?_skw=zoids&hash=item2258c880ab:g:-vYAAeSwUkpqh3WK
zoid,eBay,marketplace,Zoids Fusers FZ-001 Liger Zero Phoenix w/ Box Tomy Japan Rare Used Collectible,178.62,0.0,USD,Used,https://www.ebay.com/itm/116350529122?_skw=zoids&hash=item1b17082e62:g:RyQAAOSwnHVnBQFq&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbg9ilyEaxX7U6OBcCKzyz9e%2F5rhNjZmND0KMuwUZkyHQE29yOPQ%2B1ajNfiavtdjiN6cn%2FhBrCAPqZSbLmEmuWnQwFbX0qMUWzS%2Bhp9NDxLocjDd%2BpoCUb1o3w11j2D6ho9Jkl75JJXajezzMLIIDrqGmXltYPHIQHYED0AP46AED%2FofFS%2FsEurOoz49pBM9Y%2FMyUUDDC%2BaK%2F7iCLpoA5Kcv7v5xgXIkae5x7upnGkI4SdLaGrz6DpVEo%2FkTXGHRdU2yO%2BJDpVxbVakkJpRqmEO
zoid,eBay,marketplace,Tomy Zoids Salamander RPZ-01  1/72 Scale Model Kit Pterosaur Type,69.99,,USD,Used,https://www.ebay.com/itm/286965056835?_skw=zoids&hash=item42d0734543:g:7gcAAeSwieNpIPDy&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbUvPuMg%2BtPaLavI52e4figauxeGCtHPfv4E4i%2FWQGlYmJujzu2edoNf1aWKZSvu1W%2F6ovK7VIoWtjC0YeQY20EBAdbwmMlGxa5rfbyCc2%2FvwpGlqmFqEHh9SNj%2FxmwN4Lc5y9s7FOYe831D2wtrz3XEBFFkCFIEszNYJeM5%2BGIaEvTjpYAKB1MPi8ZFj8hR96EJ%2FDtZDqgk63Fc35wyamVkpB%2BMp2dgCFYq6uI1iU3VDV0Jn%2F3GZoGlFVroqgSSQwblOeOKJPWA4zzo46cqg86
zoid,eBay,marketplace,TOMY Zoids EZ-062 Saberlion Lion Type Model Kit New Sealed US STOCK,70.39,0.0,USD,New,https://www.ebay.com/itm/236897035666?_skw=zoids&hash=item372829e592:g:2-wAAeSwd2NqMR-A&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZgVzVvIRJRAx4eALlZKch2BTYQXmQUbvIQJk8KHa8KteRFjhhGoon7YIEJ36FqAY68rDcvIGKygQR8Llx9yr2md4tzJdbkBdMsOdh0Mxnf2x2GisZlMefUPJnck5HLrvZykRWFqb4Hd2ty57NCB6Zlo5bGP40Pmg5lE4d2hdZ8Bi41nFDt26TXVdc%2BrAG%2F1fr6mSEZ3%2FyFCzK7m%2Flxq1Us7bBYkbpBBciCTbVF9FRMiToN5m40r50nG%2BTjSHUq%2FR7S7%2FjwCp1FEb78K2b0iC9s
zoid,eBay,marketplace,Bandai Namco Command Wolf Blade Liger Destiny Gundam Model Kit bundle,130.0,,USD,New,https://www.ebay.com/itm/318314500008?_skw=zoids&hash=item4a1d05cfa8:g:nD0AAeSwauxqCQVy&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZsrKkC0I61koQIhkjEjd5tMACwc2FWYVp4phOk9xm8gprIA8PmxUF%2BpQH1%2Bfi7DHOBYrVo6t%2BxIWYQ633mQcVEWySeNUoIcRlBjI1pJi2EYqPG1mE3H%2B5YsXdCCxoRHmKIRL%2BxK9VrDz5ordhgzgFqpyXVFQDbRvKe4FLi%2FK5RYAyUIMoS6idqatyUPCMNws8qRMbxQYq51j5pwUmHXRSuYa2i7K22n%2FGzuPSwOMLSEH7VWK7Yr3LG5cluzkIWEbXBsMjA2%2FxsOzMDBSaJ9ipK
zoid,eBay,marketplace,ZOIDS HMM Dual Sniper Rifle AZ Five Launch Missile SET KOTOBUKIYA Model Kit JP,61.62,0.0,USD,Used,https://www.ebay.com/itm/117140448944?_skw=zoids&hash=item1b461d66b0:g:vSEAAeSwVNVp3L49
zoid,eBay,marketplace,Kotobukiya HMM ZOIDS EZ-049 Berserk Fuhrer 1/72 ZD128X Repackage Unbuilt Japan,374.72,0.0,USD,Used,https://www.ebay.com/itm/287536869176?_skw=zoids&hash=item42f2886f38:g:vwIAAeSw1Llqh2QX
zoid,eBay,marketplace,ZOIDS HMM Liger Zero Jager Panzer Schneider Empire X Unit SET Model Kit,279.99,50.0,USD,New,https://www.ebay.com/itm/358889109685?_skw=zoids&hash=item538f7538b5:g:ssIAAeSw8fBqcuG4
zoid,eBay,marketplace,Zoids 1/72 EZ-044 Red horn  styracosaurus Type Empire Model Kit Open Box NEW,99.99,0.0,USD,Used,https://www.ebay.com/itm/318496225635?_skw=zoids&hash=item4a27dab963:g:Z1UAAeSwPZZqOxHp
zoid,eBay,marketplace,Zoids Gorem Gorilla Type 1/24 Scale E24-07 - Tomy,149.99,,USD,Used,https://www.ebay.com/itm/157947542069?_skw=zoids&hash=item24c6683a35:g:eh0AAeSwi69qF4Ja
zoid,eBay,marketplace,Zoids Customized Parts Viking Lance Unit Accessory Kit CP-14,8.49,0.0,USD,New,https://www.ebay.com/itm/372669363267?_skw=zoids&hash=item56c4d33443:g:GlYAAOSwVWxc2YER
zoid,eBay,marketplace,Zoids AZ-10 Sea Panther Plastic Model Kit Kotobukiya,89.95,7.95,USD,New,https://www.ebay.com/itm/177802037637?_skw=zoids&hash=item2965d3c985:g:v1cAAeSw2RtpzTEZ&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbO8JYE9Xnu1va4Uk7DHOHiqTc%2BPEWEgZ%2BzwaPQIqo5wOtZhuVkL%2BDaPknNl5NpMShowOWh3EOdbt6Z34DE7ELVn7E3DVh6OFNTaRxRSNy%2FDqkEjEpHd1yuijFabC5dWAeCmhkq9YTq6qQ%2FeDgm0cNnIYzQ68aY2ighRuqnlVWqT5vs0z%2BeSBkIhjRirlFmpWkGLPFFDQPbWPit%2FgSuZjacfqP4N%2FFzC5FcP9cRRi1B609UODGL0Izhfo%2BYdpQdmOkFsjOfEA0eCwrusTeT6G05
zoid,eBay,marketplace,"Hasbro Zoids #016 Zaber Fang Action Figure Model Kit 1/72 Scale, Motorized, 2001",95.0,10.0,USD,New,https://www.ebay.com/itm/256970607660?_skw=zoids&hash=item3bd4a44c2c:g:0-AAAeSwBaFoSLXo&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaqvtYnngbRix8sLWPleNNTgh7k4z62m6PK2RpRGkl%2Bj9QBZv8j39foehVk0b%2Ft%2FXtTcifG1Oa7IKKoiQ5zivGXBu%2FYGJW8QltCJX5frnZwt1SSHquIcgDV%2BxLtNnlZPW%2BJkDx1Vu2fm7owI2u0Fj8oUNsk1pkoftVxC0tunUNJNKZxefgZadiHIJG7HlXB50igbav04Dhj8nzHoJQkVeLq%2BQ0wb59PUFFpixGDgiFrfabK1FmYu%2FNZ40dNuAA6ijcxxgJtE6iqFiuAjncqVlmb
zoid,eBay,marketplace,TECHNO ZOIDS STRIKE 'ZILLA Mint Assembled Working Tomy/Kenner 1994,29.99,,USD,Used,https://www.ebay.com/itm/117355660738?_skw=zoids&hash=item1b52f145c2:g:I7AAAeSwvmNqfJzX
zoid,eBay,marketplace,Kotobukiya - Zoids HMM - W002 Fang Tiger - 1/72 Scale Model Kit,115.0,,USD,New,https://www.ebay.com/itm/318664610311?_skw=zoids&hash=item4a31e41207:g:OBUAAeSwKzZqbYRH
zoid,eBay,marketplace,Zoids: RZ-009 Command Wolf (Marking Plus Ver.) Model Kit,101.78,0.0,USD,New,https://www.ebay.com/itm/206504953523?_skw=zoids&hash=item3014a786b3:g:yXcAAeSwoxhqhoz1
zoid,eBay,marketplace,Hasbro Zoids Command Wolf Irvine #024 1/72 Scale Action Figure Model Kit,75.0,0.0,USD,New,https://www.ebay.com/itm/136114751927?_skw=zoids&hash=item1fb11249b7:g:DaMAAeSwGLloatQM
zoid,eBay,marketplace,Kotobukiya Zoids RZ-041 Liger Zero Jager Marking Plus Ver. 1/72 Scale Model Kit,110.99,0.0,USD,New,https://www.ebay.com/itm/157655377006?_skw=zoids&hash=item24b4fe246e:g:ItUAAeSwoRFpgQUQ
zoid,eBay,marketplace,ZOIDS 1/72 EZ-049 Sturm Tyrann Berserk Unit Set Exclusive,325.0,,USD,New,https://www.ebay.com/itm/318606682673?_skw=zoids&hash=item4a2e702a31:g:c9cAAeSwOzFqXTvZ
zoid,eBay,marketplace,Zoids Command Wolf 1/72 Scale Model Kit Hasbro *Near Complete* Action Figure Toy,33.75,7.5,USD,Used,https://www.ebay.com/itm/187838132560?_skw=zoids&hash=item2bbc067150:g:O4gAAeSw0dZpPKSL
zoid,eBay,marketplace,Takara Tomy Zoids RMZ-010 1:100 Canory Molga & Hell Cat Model Kit,59.99,,USD,New,https://www.ebay.com/itm/267657425332?_skw=zoids&hash=item3e51a031b4:g:HmsAAeSwTU5p9lkk
zoid,eBay,marketplace,Kotobukiya ZOIDS Blade Liger Mirage HMM 1/72 RZ-028 Model Kit JP,256.94,54.0,USD,Used,https://www.ebay.com/itm/206430278630?_skw=zoids&hash=item30103413e6:g:H3gAAeSwDhxqX1St&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYYixyT3umqSpqkXfvDhWZ37%2B8hJvRXMBLb4cH%2FxgrVwybyijMvE0dJSKxeLqVo2tybIUJAqD4OEBWF%2BDKMhSIL3oGWkzULAVFn4a%2FHOITo1MyD%2FmauOSN2XifgaR%2FwJblkq%2B95ztszkHD4tHYAyc4DhTUJl%2BmhPitTJcDvt6BI7XLj3JnvZLrV3qA1XU5jn2oKhwuX99W75q4yIVipUwEkDU4x2kzQ24GWFhm4sHhDvcjNgxbGP5rNsaNAxvipqBQP2k%2FupAMkqRsgGd1seF%2FL
zoid,eBay,marketplace,Tommy Zoids Genesis Lanstag Mass Production Type From Japan,95.16,0.0,USD,New,https://www.ebay.com/itm/116444367797?_skw=zoids&hash=item1b1ca00bb5:g:5TQAAOSw0i5ng1FX&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbLi0UCVDgPj10qXdmZDbxwWYB9xpabrPJfpOzvFt7eYDRCPfo1mTTA0z1uFKMErNy%2BoF18OxlkSIm9nlGsCWImEuxR6c6HkT0AhN4Y3jVYudbVmG4bgDrybNeTDTxTu6wqrKfZAkLTp21fowg34fkFESqkUoEChVJiOikuxDhCRz0dgpXmkh6ZgJZr0BTMvq4aWw%2B%2FLJY5T6vgklL0DX3A%2BtBL7WEEi9B%2BTyXCF7JxoiETj4losCO%2FVTOGv2Grevj0OcNPE9ZvMxycKGU2Dnip
zoid,eBay,marketplace,Zoids Battle Cougar Tomy Retro Mecha Model Limited Edition 1990 Wave Cannon ,24.99,4.99,USD,Used,https://www.ebay.com/itm/168194335757?_skw=zoids&hash=item272929e40d:g:5AYAAeSwkTtpoxJB&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGblOcJabGxXOd5is%2BXW1wxwWhlwRJfssV2O0le9Pnr7KxTrOOVn5GC79%2Bnaveax03t6bAezrfF%2FN5LMmMQA%2FI1UkGkYK39yS6B2U5zIMfHFtjWBMZFwrkCQZGGOh84qrGhSBPARf1hWb7CbSMZXM7PwyROyEF%2Fu7x1Ceb3Gr0bI%2BJ22mOgxctFPWvFhNuWlc6GbRhvEuOH774G3aQ7FO1P8t3MYTGYdluncdyDr4kCLNA44L9YbjgasjtuVHinlVhvzQ7Da0Is6hyFh0G42WlDf
zoid,eBay,marketplace,NEW Takara Tomy ZOIDS AZ-07 Death Saurer Dinosaur Type 1/72 scale Model Kit,349.61,60.0,USD,New,https://www.ebay.com/itm/156558847421?_skw=zoids&hash=item2473a26dbd:g:au4AAOSwmDZnTrOT&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYQx7X4IEXPhbvhqTkwZ8DASg9IHlY4KDskRQgYXB%2BlJb829kSv6sL%2F4Va%2BsyvLnxEAJN5QMubMmqmTzLFs7vorl2%2B2%2Fq6XMJf2n2%2B349gMUHOMdlQDK1nm90Ey0jkblvJrrK0KkP%2BRHtI4jaEjR6T%2B%2BtNJYtYcxAFs1NPUH9wkqQXkyt1quvqMJz8TQG1L3h4srCH%2B2I8iD1z3zom5tzVTlcbdnB2%2BN%2B4i24IwLTVUi6ImgEELcGHLBUITHJqhVi%2BSV2S5ApBgUWtPGISeOWBe
zoid,eBay,marketplace,Zoids Vintage Gravity Ptera Bird Action Figure Model Kit Tomy NEW,140.0,,USD,New,https://www.ebay.com/itm/257668160192?_skw=zoids&hash=item3bfe381ac0:g:7WcAAeSw-ghqLIV1&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZ%2Brvt2NoKhCVS88vPnJuS2psOip%2BZwXblmZ%2FUhQWzPEb71CqE%2BLIh%2Fe4SxeHwcM03HHK9K9KYClv1dxhtRVIRQZA8QNBk23gpDUECiOtyGKSKCntvVLRq0nHQArQTkONtPqBN71lHKiOOPTyC0ddVVc7cPsCi7QUHWgAynurrV1wg2NFZefwkI8g%2FQWFkTvn55Ue6H0GVJLavAD4I3ZNbT4%2Fn2quPllYK3UvJVCqmd3V4rmaHK3D9afxleffd09KFmhainbW%2B9qTAkSfOiXTb4
